Date,Time (UTC),Datetime,Air Temperature,Air Temperature Quality,Precipitation Amount,Precipitation Amount Quality,Wind Direction,Wind Direction Quality,Wind Speed,Wind Speed Quality,Relative Humidity,Relative Humidity Quality,Global Irradiance (Swedish stations) W/m²,Global Irradiance Quality,Sunshine Duration (s),Sunshine Duration Quality,Hour sin,Hour cos,Day of Year sin,Day of Year cos,Month sin,Month cos,HVAC Mode,Temp Set Point
2025-04-23,19:00:00,2025-04-23 19:00:00,6.4,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,84.0,0.0,2.200000000000003,0.0,0.0,0.0,-0.9659258262890685,0.2588190451025203,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,20:00:00,2025-04-23 20:00:00,6.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,85.0,0.0,0.030000000000001137,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,21:00:00,2025-04-23 21:00:00,5.5,0.0,6.938893903907228e-18,1.3552527156068805e-20,10.0,0.0,1.0,-1.3552527156068805e-20,83.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865476,0.7071067811865474,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,22:00:00,2025-04-23 22:00:00,5.3,0.0,6.938893903907228e-18,1.3552527156068805e-20,10.0,0.0,2.0,-1.3552527156068805e-20,83.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844383,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,23:00:00,2025-04-23 23:00:00,5.1,0.0,6.938893903907228e-18,1.3552527156068805e-20,10.0,0.0,2.0,-1.3552527156068805e-20,80.0,0.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890682,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,00:00:00,2025-04-24 00:00:00,4.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,3.0,-1.3552527156068805e-20,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,01:00:00,2025-04-24 01:00:00,3.8,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,3.0,-1.3552527156068805e-20,84.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,02:00:00,2025-04-24 02:00:00,2.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,88.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.8660254037844386,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,03:00:00,2025-04-24 03:00:00,2.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,10.0,0.0,2.0,-1.3552527156068805e-20,89.0,0.0,0.6200000000000045,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,04:00:00,2025-04-24 04:00:00,2.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,87.0,0.0,29.39,0.0,2159.0,0.0,0.8660254037844386,0.5000000000000001,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,05:00:00,2025-04-24 05:00:00,2.8999999999999995,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,78.0,0.0,112.31,0.0,3600.0,0.0,0.9659258262890683,0.25881904510252074,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,06:00:00,2025-04-24 06:00:00,4.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,30.0,0.0,4.0,-1.3552527156068805e-20,58.0,0.0,257.44,0.0,3600.0,0.0,1.0,6.123233995736767e-17,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-24,07:00:00,2025-04-24 07:00:00,5.5,0.0,6.938893903907228e-18,1.3552527156068805e-20,30.0,0.0,4.0,-1.3552527156068805e-20,46.0,0.0,394.29,0.0,3600.0,0.0,0.9659258262890683,-0.25881904510252063,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-24,08:00:00,2025-04-24 08:00:00,6.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,40.0,0.0,4.0,-1.3552527156068805e-20,43.0,0.0,511.3299999999999,0.0,3600.0,0.0,0.8660254037844386,-0.49999999999999983,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-24,09:00:00,2025-04-24 09:00:00,6.9,0.0,6.938893903907228e-18,1.3552527156068805e-20,80.0,0.0,3.0,-1.3552527156068805e-20,41.0,0.0,620.5,0.0,3600.0,0.0,0.7071067811865476,-0.7071067811865475,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-24,10:00:00,2025-04-24 10:00:00,7.8,0.0,6.938893903907228e-18,1.3552527156068805e-20,60.0,0.0,4.0,-1.3552527156068805e-20,34.0,0.0,685.22,0.0,3600.0,0.0,0.4999999999999999,-0.8660254037844386,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-24,11:00:00,2025-04-24 11:00:00,9.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,320.0,0.0,3.0,-1.3552527156068805e-20,35.0,0.0,710.72,0.0,3600.0,0.0,0.258819045102521,-0.9659258262890682,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-24,12:00:00,2025-04-24 12:00:00,9.0,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,32.0,0.0,659.17,0.0,3600.0,0.0,1.2246467991473532e-16,-1.0,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-24,13:00:00,2025-04-24 13:00:00,9.6,0.0,6.938893903907228e-18,1.3552527156068805e-20,90.0,0.0,3.0,-1.3552527156068805e-20,33.0,0.0,648.71,0.0,3600.0,0.0,-0.2588190451025208,-0.9659258262890683,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-24,14:00:00,2025-04-24 14:00:00,8.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,70.00000000000001,0.0,3.0,-1.3552527156068805e-20,32.0,0.0,555.21,0.0,3600.0,0.0,-0.4999999999999998,-0.8660254037844388,0.9242907221930933,-0.3816892202666588,0.8660254037844388,-0.4999999999999998,Heating,21
